customer_id,frequency,monetary_value
154350,3,41.82
154351,7,17.28
154352,6,60.26
154353,7,89.47
154354,4,32.78
154355,7,51.88
154356,11,29.19
154357,7,8.93
154358,6,26.63
154359,5,57.94
154360,6,44.21
154361,8,59.12
154362,2,18.51
154363,4,37.53
154364,5,137.51
154365,8,115.53
154366,5,39.31
154367,4,65.28
154368,7,74.31
154369,5,92.56
154370,2,37.54
154371,6,87.85
154372,3,77.64
154373,4,31.88
154374,4,57.65
154375,3,181.33
154376,10,20.05
154377,4,59.02
154378,6,98.8
154379,5,80.84
154380,4,50.59
154381,6,60.88
154382,5,25.58
154383,2,36.2
154384,4,23.27
154385,6,20.87
154386,7,28.94
154387,5,51.5
154388,5,67.09
154389,4,74.93
154390,5,98.05
154391,3,25.93
154392,7,91.18
154393,3,12.84
154394,4,27.04
154395,3,40.38
154396,7,31.44
154397,2,102.8
154398,6,42.3
154399,5,42.9
154400,7,614.83
154401,2,61.76
154402,8,38.95
154403,8,44.14
154404,4,90.56
154405,3,28.91
154406,5,49.58
154407,1,16.55
154408,5,90.31
154409,2,91.61
154410,6,83.68
154411,4,65.92
154412,7,97.4
154413,4,79.74
154414,5,38.68
154415,6,109.18
154416,4,72.74
154417,6,173.34
154418,4,44.62
154419,3,50.65
154420,8,32.31
154421,5,143.61
154422,2,112.73
154423,3,94.01
154424,6,47.13
154425,5,30.98
154426,6,42.08
154427,4,26.42
154428,7,27.46
154429,7,65.1
154430,8,86.5
154431,5,17.73
154432,6,56.8
154433,5,15.92
154434,5,56.74
154435,2,56.53
154436,5,51.78
154437,3,64.27
154438,2,40.52
154439,4,67.52
154440,5,11.48
154441,4,92.56
154442,3,78.42
154443,4,50.21
154444,4,76.91
154445,2,113.06
154446,4,80.96
154447,11,74.47
154448,7,9.74
154449,5,61.95
154450,9,83.6
154451,6,12.91
154452,6,49.66
154453,5,31.47
154454,5,22.02
154455,6,33.75
154456,5,10.01
154457,3,117.08
154458,4,48.36
154459,4,12.18
154460,3,140.54
154461,7,35.85
154462,8,33.2
154463,3,62.39
154464,2,29.57
154465,5,45.13
154466,3,101.55
154467,9,64.52
154468,7,76.42
154469,4,52.27
154470,4,54.43
154471,2,84.1
154472,5,79.72
154473,5,47.38
154474,7,58.08
154475,5,42.36
154476,3,36.68
154477,6,78.18
154478,4,10.82
154479,3,74.68
154480,6,115.51
154481,5,112.47
154482,8,50.67
154483,6,48.8
154484,5,61.38
154485,5,53.38
154486,5,37.46
154487,3,23.17
154488,2,41.73
154489,3,50.05
154490,5,27.0
154491,4,98.99
154492,8,65.99
154493,4,12.49
154494,3,62.07
154495,5,52.23
154496,3,46.34
154497,4,46.64
154498,7,95.93
154499,3,24.54
154500,5,139.16
154501,7,66.08
154502,6,23.48
154503,11,65.48
154504,4,112.27
154505,7,82.54
154506,9,33.84
154507,3,27.28
154508,4,74.42
154509,8,107.29
154510,1,65.74
154511,8,92.59
154512,6,43.2
154513,8,46.52
154514,8,54.55
154515,6,24.11
154516,7,57.43
154517,3,29.62
154518,1,22.03
154519,5,36.81
154520,3,41.28
154521,3,35.92
154522,4,66.89
154523,4,17.52
154524,5,25.89
154525,3,14.09
154526,8,26.39
154527,6,47.48
154528,2,94.58
154529,6,51.67
154530,5,32.66
154531,3,54.61
154532,9,82.91
154533,4,49.92
154534,4,35.92
154535,5,40.34
154536,4,43.85
154537,7,71.21
154538,3,21.67
154539,4,63.87
154540,5,80.66
154541,3,28.91
154542,6,15.76
154543,2,171.24
154544,7,34.93
154545,6,58.97
154546,2,81.93
154547,5,57.85
154548,6,54.63
154549,6,47.06
154550,6,74.5
154551,4,34.69
154552,6,35.64
154553,2,16.91
154554,6,34.11
154555,3,122.02
154556,6,65.35
154557,4,97.84
154558,6,96.31
154559,7,95.53
154560,2,46.73
154561,6,38.61
154562,4,48.15
154563,6,70.29
154564,10,62.38
154565,7,33.76
154566,6,110.17
154567,6,44.58
154568,6,31.89
154569,9,35.46
154570,3,140.56
154571,8,51.03
154572,4,76.39
154573,7,56.28
154574,4,52.32
154575,1,61.16
154576,4,36.94
154577,4,64.4
154578,4,89.97
154579,9,98.32
154580,6,46.25
154581,7,82.68
154582,4,101.92
154583,3,29.41
154584,4,56.55
154585,5,50.47
154586,3,83.6
154587,4,39.9
154588,6,95.99
154589,9,50.77
154590,2,80.26
154591,6,35.73
154592,5,15.25
154593,6,109.06
154594,10,65.1
154595,5,57.34
154596,5,31.63
154597,7,73.32
154598,3,108.84
154599,6,69.89
154600,9,226.1
154601,7,36.87
154602,4,14.02
154603,4,64.09
154604,4,96.03
154605,6,31.75
154606,2,136.37
154607,5,81.19
154608,4,68.85
154609,8,28.14
154610,2,69.03
154611,4,15.13
154612,3,48.87
154613,5,56.98
154614,4,71.75
154615,8,21.51
154616,3,85.83
154617,8,35.78
154618,6,80.39
154619,5,16.46
154620,5,108.57
154621,4,61.96
154622,5,29.84
154623,6,23.44
154624,6,43.63
154625,5,37.48
154626,4,143.16
154627,4,80.1
154628,6,38.45
154629,7,114.24
154630,5,27.78
154631,3,92.97
154632,5,64.51
154633,7,73.36
154634,6,59.64
154635,3,64.14
154636,8,20.75
154637,9,57.66
154638,3,28.68
154639,6,48.6
154640,5,15.81
154641,4,22.24
154642,2,93.52
154643,4,57.0
154644,5,72.51
154645,8,132.2
154646,1,72.47
154647,8,47.48
154648,1,135.45
154649,6,100.63
154650,2,9.63
154651,6,90.19
154652,7,18.9
154653,6,24.87
154654,5,8.38
154655,8,50.15
154656,7,58.37
154657,5,50.15
154658,4,115.56
154659,4,48.51
154660,6,19.65
154661,3,11.16
154662,8,74.22
154663,3,68.93
154664,6,78.19
154665,7,27.46
154666,8,13.35
154667,10,56.71
154668,5,32.08
154669,6,124.83
154670,4,21.07
154671,4,40.05
154672,5,36.01
154673,1,50.36
154674,4,66.3
154675,7,76.05
154676,4,98.35
154677,2,54.39
154678,5,60.68
154679,5,37.36
154680,6,21.89
154681,8,27.57
154682,6,11.66
154683,5,91.25
154684,4,77.1
154685,3,70.83
154686,7,38.43
154687,3,19.56
154688,9,55.83
154689,2,119.78
154690,4,97.32
154691,6,52.98
154692,8,38.57
154693,4,114.92
154694,5,52.27
154695,8,55.01
154696,5,53.19
154697,4,100.78
154698,4,43.71
154699,6,74.65
154700,9,286.42
154701,3,53.41
154702,7,89.58
154703,5,100.69
154704,11,63.9
154705,6,137.73
154706,7,43.74
154707,8,63.11
154708,3,45.78
154709,3,4.44
154710,2,151.28
154711,9,25.55
154712,3,109.96
154713,7,36.37
154714,7,27.86
154715,5,82.32
154716,3,33.17
154717,4,55.58
154718,5,160.81
154719,4,49.62
154720,7,84.82
154721,6,55.86
154722,6,49.3
154723,4,64.25
154724,5,36.36
154725,6,91.31
154726,5,20.4
154727,6,69.59
154728,1,31.85
154729,5,46.76
154730,3,69.77
154731,5,40.03
154732,6,84.15
154733,3,75.66
154734,2,73.97
154735,7,47.15
154736,6,37.78
154737,3,43.7
154738,7,87.87
154739,4,72.4
154740,5,70.57
154741,9,18.73
154742,8,59.84
154743,6,82.9
154744,6,129.33
154745,6,48.18
154746,6,35.63
154747,5,59.59
154748,5,35.06
154749,2,56.62
154750,6,23.27
154751,5,146.34
154752,3,63.47
154753,4,13.09
154754,3,57.36
154755,8,59.57
154756,7,45.93
154757,2,53.39
154758,5,27.94
154759,9,51.41
154760,4,38.45
154761,6,95.41
154762,4,20.32
154763,6,32.69
154764,6,94.04
154765,7,34.52
154766,2,60.47
154767,4,69.74
154768,6,52.3
154769,4,99.86
154770,3,88.63
154771,5,54.64
154772,7,49.35
154773,5,36.62
154774,4,51.9
154775,6,115.0
154776,4,94.47
154777,6,78.53
154778,5,72.8
154779,4,85.6
154780,7,42.12
154781,7,19.11
154782,3,16.23
154783,4,39.49
154784,6,93.7
154785,3,56.84
154786,5,74.93
154787,2,92.21
154788,3,175.55
154789,8,13.13
154790,2,15.28
154791,4,23.47
154792,3,58.07
154793,9,30.4
154794,4,56.84
154795,9,76.19
154796,5,37.97
154797,5,55.67
154798,5,59.74
154799,8,96.84
154800,6,147.6
154801,5,30.63
154802,2,24.47
154803,2,58.67
154804,1,56.81
154805,5,66.52
154806,11,23.3
154807,7,133.28
154808,5,59.23
154809,6,80.47
154810,3,18.58
154811,9,34.75
154812,6,19.63
154813,6,58.51
154814,7,68.19
154815,7,32.47
154816,7,28.36
154817,6,98.97
154818,8,30.55
154819,2,43.5
154820,7,46.78
154821,5,27.39
154822,5,38.03
154823,6,48.62
154824,4,62.22
154825,5,30.52
154826,5,55.69
154827,8,37.72
154828,7,58.95
154829,3,38.38
154830,6,64.2
154831,3,77.44
154832,6,55.48
154833,4,24.44
154834,7,71.81
154835,3,80.26
154836,2,102.47
154837,3,61.54
154838,5,82.74
154839,7,84.13
154840,4,40.84
154841,3,12.48
154842,3,10.9
154843,6,24.67
154844,6,9.93
154845,5,86.07
154846,8,114.74
154847,7,91.77
154848,6,26.95
154849,4,83.76
154850,8,60.3
154851,4,97.34
154852,7,69.8
154853,1,34.58
154854,3,61.99
154855,4,35.54
154856,4,52.82
154857,2,42.6
154858,7,24.48
154859,6,60.97
154860,4,15.41
154861,7,175.66
154862,4,127.67
154863,5,34.41
154864,6,36.55
154865,4,99.2
154866,6,27.32
154867,4,16.9
154868,7,49.68
154869,6,37.03
154870,5,33.94
154871,7,33.45
154872,6,17.89
154873,3,221.36
154874,5,69.07
154875,6,52.23
154876,5,64.58
154877,9,59.9
154878,12,52.36
154879,6,57.81
154880,7,43.72
154881,4,32.04
154882,6,55.28
154883,4,19.15
154884,4,98.52
154885,6,53.2
154886,6,123.21
154887,4,49.44
154888,4,16.92
154889,8,54.14
154890,4,97.91
154891,4,90.97
154892,8,46.76
154893,2,19.88
154894,5,88.38
154895,4,43.26
154896,9,19.96
154897,5,62.24
154898,4,91.41
154899,7,75.18
154900,2,284.55
154901,8,34.7
154902,10,27.05
154903,4,139.06
154904,6,38.93
154905,4,52.73
154906,6,97.69
154907,7,41.71
154908,5,21.79
154909,3,67.45
154910,3,45.37
154911,5,26.34
154912,4,32.9
154913,7,81.98
154914,4,47.98
154915,3,84.0
154916,3,21.19
154917,5,61.14
154918,6,68.04
154919,4,60.97
154920,4,112.37
154921,6,46.85
154922,8,20.28
154923,2,89.01
154924,4,93.39
154925,3,38.63
154926,2,52.48
154927,5,47.19
154928,3,36.73
154929,4,30.06
154930,8,47.19
154931,3,42.35
154932,4,29.89
154933,8,39.61
154934,1,35.71
154935,5,10.44
154936,3,88.67
154937,4,62.56
154938,5,31.13
154939,7,51.69
154940,3,44.87
154941,2,46.12
154942,4,45.98
154943,7,27.71
154944,8,23.63
154945,2,88.35
154946,4,106.93
154947,5,57.02
154948,5,23.84
154949,4,20.62
154950,6,94.45
154951,6,22.5
154952,5,94.59
154953,5,53.27
154954,5,61.01
154955,5,20.72
154956,5,92.38
154957,6,22.68
154958,10,42.69
154959,8,50.95
154960,7,46.91
154961,5,42.67
154962,2,40.79
154963,2,69.49
154964,4,86.35
154965,4,61.06
154966,8,64.62
154967,4,37.03
154968,5,78.44
154969,2,87.82
154970,4,78.48
154971,7,51.92
154972,6,35.19
154973,4,34.8
154974,5,45.54
154975,2,26.74
154976,8,90.56
154977,6,15.2
154978,6,74.78
154979,2,35.3
154980,4,108.77
154981,5,44.55
154982,7,45.65
154983,8,68.08
154984,5,55.59
154985,5,23.44
154986,5,36.83
154987,12,64.06
154988,9,57.19
154989,3,70.16
154990,4,47.13
154991,2,37.88
154992,8,80.92
154993,3,39.49
154994,4,117.53
154995,5,25.75
154996,5,15.36
154997,6,60.25
154998,6,119.17
154999,6,24.92
155000,6,280.15
155001,4,43.07
155002,4,46.61
155003,6,38.81
155004,7,120.03
155005,6,61.18
155006,5,54.29
155007,7,51.14
155008,4,24.94
155009,3,35.59
155010,6,67.76
155011,3,48.53
155012,6,35.06
155013,6,80.03
155014,6,41.22
155015,4,80.16
155016,3,35.66
155017,4,45.03
155018,3,47.42
155019,3,74.87
155020,4,39.34
155021,5,93.18
155022,7,62.64
155023,7,98.62
155024,6,135.38
155025,3,41.71
155026,4,54.07
155027,3,24.27
155028,8,58.92
155029,3,50.68
155030,3,124.33
155031,3,72.38
155032,9,128.77
155033,6,96.97
155034,3,92.3
155035,5,88.67
155036,11,50.86
155037,4,45.89
155038,5,25.45
155039,4,21.02
155040,6,58.81
155041,5,137.06
155042,3,36.59
155043,3,43.61
155044,3,33.48
155045,3,110.11
155046,9,121.5
155047,7,75.92
155048,4,32.44
155049,4,46.97
155050,4,141.37
155051,7,31.19
155052,3,92.91
155053,3,73.32
155054,7,62.68
155055,2,72.89
155056,3,55.48
155057,8,34.78
155058,5,70.09
155059,4,56.9
155060,7,29.45
155061,6,54.52
155062,3,90.67
155063,3,63.04
155064,2,106.57
155065,1,23.08
155066,3,44.37
155067,4,42.37
155068,4,55.93
155069,4,22.0
155070,5,56.66
155071,3,56.27
155072,5,62.02
155073,6,16.96
155074,3,45.35
155075,5,43.03
155076,1,104.72
155077,5,44.41
155078,7,56.35
155079,8,77.31
155080,5,30.18
155081,3,68.85
155082,2,27.01
155083,4,39.71
155084,6,67.25
155085,3,54.78
155086,7,22.04
155087,2,53.7
155088,5,86.04
155089,4,66.27
155090,6,72.41
155091,5,9.45
155092,3,69.39
155093,6,34.69
155094,4,85.72
155095,8,49.33
155096,2,66.9
155097,3,67.07
155098,3,34.84
155099,3,67.1
155100,8,364.74
155101,5,115.37
155102,7,125.83
155103,6,30.09
155104,4,76.26
155105,3,24.97
155106,11,57.85
155107,12,74.48
155108,5,72.0
155109,6,79.3
155110,6,35.74
155111,5,138.58
155112,3,96.39
155113,7,124.03
155114,5,90.0
155115,4,47.02
155116,4,115.17
155117,7,40.54
155118,3,54.13
155119,6,12.14
155120,4,27.06
155121,4,46.95
155122,1,111.22
155123,6,39.8
155124,6,45.83
155125,4,22.19
155126,9,78.38
155127,7,74.39
155128,6,96.11
155129,2,16.18
155130,6,42.48
155131,3,34.19
155132,5,111.66
155133,6,6.07
155134,4,5.29
155135,2,199.61
155136,4,128.8
155137,5,157.28
155138,3,138.0
155139,3,35.2
155140,5,77.51
155141,8,91.54
155142,4,39.39
155143,6,19.44
155144,4,31.52
155145,3,16.31
155146,4,38.28
155147,4,21.24
155148,6,48.76
155149,5,41.94
155150,5,55.92
155151,7,34.18
155152,3,104.47
155153,7,39.57
155154,7,12.05
155155,6,32.41
155156,2,51.89
155157,2,34.82
155158,4,59.78
155159,6,48.79
155160,6,112.32
155161,5,61.79
155162,4,122.2
155163,2,12.9
155164,7,42.25
155165,3,17.91
155166,7,88.2
155167,5,81.66
155168,7,27.49
155169,10,69.78
155170,4,14.81
155171,3,6.09
155172,6,115.87
155173,3,10.99
155174,3,61.13
155175,4,83.82
155176,6,20.44
155177,7,19.62
155178,3,124.49
155179,5,69.35
155180,6,38.79
155181,4,26.35
155182,3,29.42
155183,5,33.41
155184,3,43.09
155185,5,104.56
155186,6,73.78
155187,4,142.84
155188,8,203.94
155189,8,35.59
155190,5,65.47
155191,5,85.12
155192,3,10.62
155193,6,36.64
155194,5,33.55
155195,7,26.49
155196,5,71.08
155197,4,43.42
155198,3,63.71
155199,2,111.22
155200,6,137.13
155201,6,69.51
155202,6,7.15
155203,3,74.53
155204,6,16.66
155205,4,24.46
155206,4,54.5
155207,4,36.09
155208,3,119.23
155209,4,57.11
155210,5,47.44
155211,9,20.63
155212,5,72.23
155213,6,50.3
155214,6,65.45
155215,5,50.68
155216,2,43.5
155217,5,139.01
155218,6,62.47
155219,2,13.8
155220,5,7.93
155221,6,36.93
155222,3,95.08
155223,3,47.34
155224,3,26.43
155225,8,30.14
155226,4,39.53
155227,2,45.86
155228,7,23.26
155229,7,95.51
155230,3,103.09
155231,4,66.9
155232,3,22.94
155233,5,121.47
155234,5,25.64
155235,3,26.75
155236,6,74.36
155237,2,72.22
155238,8,62.82
155239,5,20.87
155240,7,61.39
155241,2,65.24
155242,3,127.04
155243,4,94.82
155244,6,48.82
155245,6,77.91
155246,6,25.17
155247,7,56.7
155248,4,49.15
155249,4,51.18
155250,5,13.09
155251,5,107.6
155252,5,21.93
155253,6,69.52
155254,3,22.88
155255,6,35.01
155256,2,99.4
155257,2,9.63
155258,3,40.1
155259,7,70.68
155260,2,28.99
155261,4,99.87
155262,3,116.33
155263,4,73.78
155264,5,89.07
155265,9,16.73
155266,7,29.98
155267,6,111.45
155268,10,106.79
155269,3,76.61
155270,7,47.0
155271,3,57.96
155272,5,204.05
155273,4,50.18
155274,1,75.62
155275,9,120.63
155276,7,138.76
155277,4,8.19
155278,6,12.42
155279,7,126.0
155280,10,56.04
155281,4,31.96
155282,3,94.52
155283,5,55.01
155284,5,56.15
155285,1,75.25
155286,6,87.61
155287,5,29.7
155288,1,81.05
155289,6,57.03
155290,3,23.93
155291,5,34.9
155292,6,48.42
155293,7,57.23
155294,3,47.81
155295,2,70.64
155296,6,52.09
155297,6,9.5
155298,5,65.19
155299,5,53.31
155300,4,142.14
155301,7,98.58
155302,4,95.18
155303,6,47.07
155304,7,54.14
155305,3,136.86
155306,3,59.4
155307,3,64.49
155308,8,189.15
155309,9,30.81
155310,4,57.86
155311,5,59.44
155312,3,58.87
155313,7,63.99
155314,2,32.53
155315,5,44.97
155316,5,27.57
155317,4,54.06
155318,6,67.92
155319,2,126.01
155320,6,84.52
155321,5,56.12
155322,6,147.28
155323,2,89.82
155324,2,24.81
155325,2,8.84
155326,6,14.03
155327,6,163.21
155328,3,62.88
155329,3,102.34
155330,8,41.93
155331,1,41.53
155332,8,101.07
155333,7,31.62
155334,5,89.85
155335,7,27.06
155336,4,77.59
155337,4,49.73
155338,2,94.13
155339,5,21.16
155340,3,40.54
155341,8,8.42
155342,7,33.71
155343,6,94.76
155344,4,34.48
155345,5,59.89
155346,3,32.52
155347,5,9.3
155348,4,125.01
155349,3,55.86
155350,7,54.21
155351,3,61.48
155352,6,69.4
155353,6,35.45
155354,6,98.01
155355,4,83.87
155356,5,53.02
155357,3,41.04
155358,6,120.4
155359,7,49.95
155360,2,97.79
155361,5,106.39
155362,6,74.52
155363,3,28.42
155364,3,9.21
155365,4,32.37
155366,6,68.21
155367,2,10.85
155368,5,54.69
155369,6,46.78
155370,4,79.08
155371,5,58.67
155372,6,40.81
155373,1,53.98
155374,4,95.1
155375,5,111.28
155376,11,120.59
155377,3,69.03
155378,8,70.95
155379,9,73.61
155380,7,32.9
155381,7,5.13
155382,5,51.42
155383,5,117.01
155384,8,25.92
155385,3,141.45
155386,2,31.57
155387,5,63.63
155388,6,75.98
155389,2,68.99
155390,5,43.59
155391,5,64.2
155392,6,74.17
155393,5,49.98
155394,7,72.34
155395,5,95.18
155396,5,36.12
155397,3,39.34
155398,4,24.61
155399,10,80.42
155400,6,137.27
155401,3,70.14
155402,4,100.64
155403,4,38.04
155404,5,157.67
155405,6,52.4
155406,6,47.46
155407,8,25.83
155408,3,16.35
155409,6,28.21
155410,4,83.29
155411,7,34.39
155412,7,93.49
155413,1,127.83
155414,1,29.2
155415,6,82.48
155416,5,126.44
155417,6,92.57
155418,4,133.67
155419,6,58.07
155420,3,141.68
155421,5,25.04
155422,7,13.21
155423,6,29.81
155424,4,57.86
155425,7,87.19
155426,2,67.67
155427,4,43.06
155428,3,24.94
155429,3,80.18
155430,5,61.01
155431,6,53.73
155432,4,45.63
155433,7,40.22
155434,7,13.69
155435,6,58.71
155436,2,109.09
155437,6,100.76
155438,4,144.96
155439,6,87.11
155440,4,20.68
155441,4,58.27
155442,8,53.9
155443,4,79.66
155444,5,44.75
155445,7,105.26
155446,11,15.86
155447,4,80.58
155448,4,40.44
155449,6,50.87
155450,8,20.92
155451,7,16.3
155452,6,89.72
155453,7,194.65
155454,4,39.97
155455,8,36.37
155456,4,16.46
155457,6,40.12
155458,3,154.13
155459,3,106.35
155460,3,60.12
155461,7,52.4
155462,3,26.45
155463,4,79.42
155464,5,16.83
155465,4,19.1
155466,6,56.15
155467,2,36.18
155468,6,53.98
155469,6,35.61
155470,4,42.14
155471,8,58.02
155472,3,53.98
155473,5,116.71
155474,3,53.27
155475,8,87.46
155476,4,30.66
155477,5,23.8
155478,7,66.39
155479,2,27.72
155480,4,49.23
155481,6,116.53
155482,8,94.0
155483,2,59.53
155484,5,56.45
155485,4,74.2
155486,9,112.12
155487,4,126.36
155488,5,17.55
155489,4,31.74
155490,4,26.7
155491,6,100.47
155492,4,72.4
155493,4,66.31
155494,2,15.9
155495,5,17.99
155496,5,65.45
155497,4,81.87
155498,6,20.23
155499,5,80.61
155500,7,423.3
155501,9,30.97
155502,4,53.85
155503,4,41.47
155504,8,94.99
155505,5,34.76
155506,3,19.32
155507,8,21.97
155508,6,50.8
155509,7,67.24
155510,5,36.82
155511,3,69.65
155512,6,58.29
155513,3,221.34
155514,6,150.04
155515,9,57.9
155516,6,57.98
155517,3,34.4
155518,6,26.06
155519,2,127.72
155520,5,41.01
155521,6,37.48
155522,6,65.85
155523,3,61.5
155524,10,99.21
155525,5,66.15
155526,5,45.74
155527,5,129.4
155528,4,158.7
155529,2,26.04
155530,2,123.05
155531,8,32.74
155532,6,103.19
155533,4,30.63
155534,2,89.74
155535,6,18.38
155536,5,39.18
155537,7,96.72
155538,6,65.88
155539,5,173.08
155540,4,40.43
155541,7,26.89
155542,6,30.29
155543,2,62.63
155544,12,75.08
155545,2,136.77
155546,6,44.54
155547,10,44.82
155548,7,46.93
155549,2,22.38
155550,5,130.63
155551,6,63.73
155552,7,60.91
155553,9,38.37
155554,4,37.46
155555,8,60.85
155556,4,45.5
155557,8,97.43
155558,7,52.85
155559,7,26.37
155560,5,37.91
155561,2,29.01
155562,8,54.93
155563,6,71.17
155564,5,39.35
155565,3,122.25
155566,4,72.18
155567,3,61.49
155568,4,119.63
155569,5,13.4
155570,1,89.53
155571,5,34.86
155572,5,57.42
155573,10,99.55
155574,7,86.57
155575,3,54.41
155576,8,87.71
155577,4,18.7
155578,3,68.25
155579,4,24.82
155580,6,43.08
155581,5,49.18
155582,3,28.76
155583,8,47.95
155584,6,48.48
155585,5,91.37
155586,2,33.69
155587,2,136.86
155588,8,111.33
155589,4,96.83
155590,7,108.55
155591,5,83.3
155592,5,47.66
155593,9,13.75
155594,3,49.43
155595,8,47.53
155596,7,50.61
155597,6,30.05
155598,4,85.68
155599,7,131.99
155600,3,473.46
155601,3,90.43
155602,3,35.35
155603,3,48.1
155604,6,51.88
155605,3,97.96
155606,9,38.95
155607,4,57.77
155608,6,55.88
155609,4,84.35
155610,5,45.42
155611,4,90.4
155612,6,74.16
155613,7,53.2
155614,4,157.1
155615,8,57.94
155616,6,76.95
155617,4,66.01
155618,3,24.08
155619,7,8.72
155620,5,71.46
155621,4,81.17
155622,4,77.21
155623,2,77.34
155624,6,87.51
155625,4,8.13
155626,7,22.84
155627,3,36.27
155628,4,56.52
155629,5,56.82
155630,6,12.56
155631,6,109.35
155632,4,71.96
155633,2,49.13
155634,4,38.35
155635,3,29.84
155636,5,22.89
155637,6,63.48
155638,5,162.22
155639,5,21.39
155640,5,22.66
155641,5,47.71
155642,5,32.05
155643,3,97.75
155644,2,52.79
155645,6,74.33
155646,12,53.97
155647,8,79.18
155648,5,83.18
155649,2,53.11
155650,3,35.08
155651,2,50.3
155652,6,58.35
155653,10,25.11
155654,7,73.79
155655,9,74.51
155656,3,39.59
155657,5,68.71
155658,10,73.4
155659,8,42.07
155660,7,26.71
155661,5,147.37
155662,4,62.44
155663,3,138.72
155664,4,37.08
155665,3,34.99
155666,6,63.49
155667,3,39.12
155668,7,83.29
155669,3,35.33
155670,5,135.98
155671,8,47.64
155672,6,44.38
155673,8,76.23
155674,3,38.11
155675,5,106.32
155676,4,73.42
155677,6,23.2
155678,2,91.35
155679,7,101.7
155680,5,25.46
155681,7,113.42
155682,3,166.6
155683,5,100.31
155684,8,26.95
155685,5,58.33
155686,8,33.34
155687,5,23.22
155688,8,59.23
155689,3,47.08
155690,4,84.74
155691,9,37.37
155692,7,19.4
155693,5,47.95
155694,9,54.53
155695,6,48.12
155696,5,62.77
155697,5,109.14
155698,7,32.91
155699,7,36.06
155700,4,313.01
155701,6,52.13
155702,4,65.39
155703,2,86.8
155704,6,107.58
155705,5,91.9
155706,2,46.0
155707,3,50.15
155708,5,28.05
155709,5,39.57
155710,4,46.33
155711,7,44.33
155712,1,52.38
155713,4,101.96
155714,7,130.35
155715,5,101.31
155716,8,56.05
155717,4,57.76
155718,5,84.84
155719,5,29.32
155720,6,23.43
155721,4,138.38
155722,8,62.52
155723,6,111.17
155724,5,105.21
155725,4,39.89
155726,3,46.16
155727,4,77.37
155728,3,70.58
155729,4,26.66
155730,10,56.05
155731,7,49.01
155732,3,68.01
155733,1,115.99
155734,3,46.37
155735,10,38.16
155736,6,31.28
155737,4,34.08
155738,3,33.05
155739,4,71.66
155740,4,11.96
155741,9,62.0
155742,3,69.82
155743,7,113.65
155744,4,19.87
155745,2,13.41
155746,5,54.48
155747,4,67.29
155748,5,102.27
155749,3,45.19
155750,3,84.98
155751,3,6.69
155752,9,30.39
155753,2,78.31
155754,2,23.9
155755,6,69.53
155756,5,88.35
155757,4,15.72
155758,6,96.86
155759,5,18.45
155760,5,37.88
155761,5,106.88
155762,5,87.28
155763,6,118.19
155764,3,26.21
155765,3,44.26
155766,6,39.46
155767,2,28.28
155768,7,38.43
155769,2,42.79
155770,8,47.72
155771,4,49.95
155772,7,37.23
155773,7,38.35
155774,7,38.22
155775,4,40.67
155776,4,68.02
155777,4,44.3
155778,4,18.37
155779,2,21.38
155780,1,40.74
155781,3,40.95
155782,3,51.28
155783,8,67.36
155784,4,24.8
155785,4,81.4
155786,4,31.87
155787,5,47.82
155788,8,5.82
155789,3,11.27
155790,3,57.21
155791,6,59.88
155792,4,70.92
155793,5,34.72
155794,12,84.17
155795,9,44.31
155796,2,23.58
155797,7,47.93
155798,7,44.6
155799,3,87.6
155800,7,584.1
155801,4,48.85
155802,5,93.16
155803,5,132.04
155804,5,50.49
155805,6,30.09
155806,5,76.07
155807,6,86.56
155808,3,11.84
155809,6,50.48
155810,2,40.9
155811,7,49.16
155812,2,34.81
155813,5,85.27
155814,6,54.64
155815,7,77.72
155816,4,35.17
155817,1,48.19
155818,8,96.12
155819,8,44.89
155820,3,28.98
155821,10,45.01
155822,6,99.24
155823,7,59.24
155824,6,44.81
155825,1,33.95
155826,6,36.36
155827,3,91.58
155828,8,18.49
155829,5,30.44
155830,6,39.56
155831,8,142.85
155832,1,69.65
155833,3,58.75
155834,5,139.85
155835,5,36.32
155836,2,62.58
155837,2,74.49
155838,5,107.09
155839,3,106.84
155840,2,41.85
155841,5,50.58
155842,4,154.72
155843,5,42.37
155844,11,49.48
155845,5,45.2
155846,5,62.09
155847,5,29.01
155848,5,134.04
155849,6,46.78
155850,5,48.54
155851,6,84.57
155852,3,85.23
155853,5,23.44
155854,4,31.96
155855,5,95.23
155856,4,63.81
155857,5,13.63
155858,6,190.37
155859,3,48.89
155860,4,65.34
155861,5,62.15
155862,3,47.11
155863,3,48.21
155864,5,30.45
155865,3,46.31
155866,4,105.78
155867,9,83.16
155868,6,46.94
155869,4,33.99
155870,5,5.7
155871,8,49.45
155872,7,46.32
155873,7,43.68
155874,4,22.34
155875,3,53.07
155876,5,56.01
155877,2,89.36
155878,6,128.74
155879,4,63.08
155880,5,43.91
155881,5,19.62
155882,8,11.94
155883,7,77.31
155884,4,72.13
155885,7,76.95
155886,3,44.41
155887,5,100.0
155888,4,19.24
155889,6,12.78
155890,5,67.11
155891,4,72.36
155892,4,76.07
155893,4,62.33
155894,2,113.87
155895,6,67.92
155896,4,83.91
155897,6,51.19
155898,5,56.54
155899,6,104.22
155900,2,114.24
155901,2,76.34
155902,7,70.5
