product_id,sku_name,categoria,costo_unitario,precio_lista
d24b83ff,BEL-Blue-361,Belleza,16.34,22.22
348aaa8c,ELE-DarkBlue-343,Electrónica,14.1,24.0
10cd9eb,PES-SandyBrown-394,Pescados,24.94,46.85
eb0e48cf,ALI-Chocolate-316,Alimentos,20.08,31.38
51724e96,LÁC-Tomato-219,Lácteos,17.66,29.83
23091220,ROP-Gray-221,Ropa Niño,8.08,12.31
617b66b5,JAR-DarkKhaki-775,Jardín,22.62,35.23
93efa82e,VIA-BlanchedAlmond-523,Viaje,18.49,30.95
4e1e7eb6,FER-Lavender-342,Ferretería,13.46,24.02
c7989129,CAL-MediumSlateBlue-347,Calzado,33.73,60.11
34b4b656,PEQ-DarkGoldenRod-854,Pequeños Electrodomésticos,36.92,60.45
 c883b284 ,CAM-LightYellow-939,Camping,24.68,42.11
b0c4d884,JUG-DimGray-219,Juguetes,45.1,88.35
ff17db9a,SAL-DarkCyan-401,Salud,18.21,35.25
2b64b833,MOD-Wheat-546,Moda,35.67,70.86
dc3faa79,ROP-Salmon-595,Ropa Mujer,14.28,28.44
9ffd681c,PES-Yellow-210,Pescados,20.74,30.15
0c3d7cc3,CON-DeepPink-232,Congelados,21.1,32.38
fbe0703b,CON-Chartreuse-365,Congelados,9.49,14.38
c120e11b,HIG-DarkOrange-702,Higiene Personal,34.49,46.1
f4b52c8a,MOD-DarkSlateBlue-679,Moda,11.45,20.18
8249adaa,FAR-SlateGray-479,Farmacia,16.23,29.95
0e2c556a,PAP-Silver-317,Papelería,36.03,66.29
528a30a5,BEB-LightGoldenRodYellow-369,Bebidas,25.02,33.23
2e61cb9e,FER-AntiqueWhite-327,Ferretería,23.4,31.44
0306b6ad,ROP-LightYellow-426,Ropa Mujer,9.98,
61704347,PAN-BurlyWood-780,Panadería,9.62,18.83
5ebe9d43,REL-PaleGoldenRod-383,Relojería,13.14,20.77
6bcc54f1,ALI-PaleGoldenRod-472,Alimentos,40.2,52.29
766af289,HOG-CornflowerBlue-239,Hogar,48.25,68.63
a30de925,ELE-Lime-596,Electrónica,13.09,20.1
5c196776,SAL-OLIVE-225,Salud,66.41,112.04
62b8880e,BIS-Peru-270,Bisutería,18.11,32.61
3335dcfc,BEB-HotPink-219,Bebidas,24.26,42.66
,CON-DarkSalmon-891,Congelados,56.12,78.17
373e7e28,MUE-Coral-451,Muebles,17.5,24.07
19086722,ILU-DeepPink-386,Iluminación,43.26,79.22
be4b75f3,CUI-MidnightBlue-441,Cuidado del Bebé,47.78,69.11
6cf28d41,BEL-Ivory-726,Belleza,12.4,19.97
4a4dc8a9,FER-Bisque-597,Ferretería,23.47,45.65
988c8955,PAN-OrangeRed-270,Panadería,19.89,32.6
2888a187,DES-Olive-496,Despensa,20.68,34.4
c6ae63be,SAL-MediumSlateBlue-582,Salud,27.63,36.14
68cbb9d9,DEC-Plum-498,Decoración,6.12,11.69
638980b2,FRU-DarkMagenta-568,Frutas y Verduras,42.05,57.51
de766d16,HIG-DarkSeaGreen-350,Higiene Personal,21.16,37.78
d7696ee2,BEL-DarkOrange-591,Belleza,9.81,13.79
e3642404,MAS-Indigo-458,Mascotas,10.39,17.04
0bf6cbb9,FRU-DarkBlue-522,Frutas y Verduras,19.37,34.42
6341ba0a,INF-SlateGray-385,Informática,26.21,34.84
10d6e7f1,CAL-DarkViolet-173,Calzado,13.3,22.04
c233e0c2,CUI-Khaki-920,Cuidado del Bebé,22.14,31.98
08578e72,DES-GreenYellow-848,Despensa,8.96,14.53
a949951f,INF-DarkSlateGray-400,Informática,16.51,32.45
49ff7c4b,FRU-RoyalBlue-691,Frutas y Verduras,25.27,41.25
95cbe92f,MUE-Chartreuse-362,Muebles,19.31,27.23
cd0881f7,VIA-IndianRed-761,Viaje,41.23,54.64
754b24d0,FAR-DeepSkyBlue-482,Farmacia,33.85,46.99
2af0b5bc,PAP-DarkOrchid-142,Papelería,48.69,84.53
909d2aad,DES-MediumBlue-476,Despensa,20.06,37.9
b13186ac,CON-Sienna-162,Congelados,30.32,39.93
5f20f41f,CAM-LightGray-743,Camping,23.67,42.77
d821335f,ROP-Khaki-964,Ropa Mujer,51.14,101.63
e8069a7c,FRU-DarkMagenta-994,Frutas y Verduras,11.33,19.01
7925cdac,FRU-Maroon-842,Frutas y Verduras,15.52,22.61
c93b2c94,INF-SeaShell-558,Informática,15.76,27.85
,CON-DarkMagenta-933,Congelados,25.62,38.45
0a6dd976,DES-Brown-825,Despensa,7.71,13.17
88e5c59d,ROP-MediumVioletRed-150,Ropa Niño,27.97,43.08
111a643d,CAR-Ivory-931,Carnes,13.06,25.58
9c9b7778,LÁC-Silver-100,Lácteos,11.07,21.4
771a2a81,DEC-LightSeaGreen-590,Decoración,13.14,17.98
c294d83e,CAR-Black-726,Carnes,29.5,50.08
8c78d430,SAL-IndianRed-117,Salud,10.08,16.02
944aa76e,FRU-FireBrick-868,Frutas y Verduras,6.29,8.27
4b059f47,CAR-DarkSalmon-330,Carnes,28.53,54.13
841398d8,HOG-MediumSlateBlue-892,Hogar,39.51,56.77
816c28fe,JUG-LightGreen-759,Juguetes,,22.23
ee081e29,ELE-PaleVioletRed-972,Electrónica,61.46,118.64
a58eb3c8,ROP-AliceBlue-345,Ropa Mujer,43.17,74.59
2c6a8d7e,SAL-DarkMagenta-183,Salud,10.97,17.29
925c8755,VIA-SpringGreen-607,Viaje,13.04,20.34
3cbd5da5,REL-LightYellow-755,Relojería,38.41,65.66
4249cf4d,ROP-Indigo-177,Ropa Niño,22.47,40.9
c225ec16,PES-SeaGreen-120,Pescados,20.7,35.61
527c375f,DEP-SandyBrown-310,Deportes,15.01,27.27
7a413cb3,VIA-HotPink-170,Viaje,5.29,8.09
0782ab02,ACC-Gray-521,Accesorios Móviles,25.9,48.13
5a347689,VIA-Brown-977,Viaje,39.77,57.84
d5f5b4d7,HOG-YellowGreen-630,Hogar,5.75,10.18
17accce9,VIA-BlanchedAlmond-268,Viaje,18.18,28.85
31082c1c,ALI-SeaGreen-600,Alimentos,20.31,33.99
e4126fab,DEC-MediumOrchid-991,Decoración,30.37,56.02
58594cda,HIG-Orange-794,Higiene Personal,93.37,152.86
2bc3741f,FER-ForestGreen-616,Ferretería,23.27,30.33
acbd1ead,ILU-MediumBlue-436,Iluminación,19.5,35.0
f14fa404,FRU-Fuchsia-931,Frutas y Verduras,17.13,29.59
a5b3dd96,INF-BurlyWood-370,Informática,32.39,57.87
a9787f51,FAR-Blue-409,Farmacia,30.51,58.72
0bda1115,MUE-LightSlateGray-634,Muebles,18.05,24.4
97c74083,BEL-SaddleBrown-715,Belleza,18.51,32.21
6c01f13f,FAR-SkyBlue-643,Farmacia,20.4,35.36
8da1282c,DEC-LightSalmon-855,Decoración,11.9,17.01
57486a57,,Electrónica,,63.47
3a42931c,ROP-Magenta-515,Ropa Mujer,26.42,37.67
02bff8ee,DEP-Silver-793,Deportes,29.32,53.29
8bba744e,CON-Lime-440,Congelados,19.29,38.0
ee836501,SAL-PapayaWhip-937,Salud,22.63,36.77
,ALI-SeaShell-357,Alimentos,6.49,9.41
e985f5c1,ROP-MediumVioletRed-970,Ropa Mujer,38.17,67.07
bfccf509,ALI-Orchid-122,Alimentos,16.19,31.72
345a8324,MAS-Cornsilk-768,Mascotas,11.76,20.97
725e8955,LIM-PaleVioletRed-654,Limpieza,15.83,26.06
71a312d8,AUT-SpringGreen-493,Automotriz,14.69,21.2
366c3b2f,ALI-DarkSalmon-417,Alimentos,23.12,35.95
d0b4f2e1,CAR-YellowGreen-457,Carnes,13.15,18.22
79e39122,INF-DarkOliveGreen-721,Informática,20.67,31.04
31a5c244,JAR-LightSeaGreen-621,Jardín,23.08,34.75
a0235fab,LIM-OrangeRed-490,Limpieza,22.19,32.75
c164e25f,REL-IndianRed-483,Relojería,18.81,31.59
67f911ad,HOG-FireBrick-834,Hogar,21.81,30.52
1dadb27a,VIA-Bisque-647,Viaje,17.81,28.96
e623849d,BEB-Beige-651,Bebidas,11.33,16.66
b4e91459,ALI-Brown-223,Alimentos,5.59,7.64
2f39a490,ROP-LightSkyBlue-879,Ropa Mujer,47.13,90.49
6bb7db70,ELE-PaleGreen-488,Electrónica,32.02,57.85
4e59ffc9,ACC-Khaki-389,Accesorios Móviles,21.22,31.85
573052f7,ROP-BlueViolet-963,Ropa Niño,24.66,35.95
,PAN-LightGray-481,Panadería,18.93,33.53
b1de4bd9,BIS-LightCoral-725,Bisutería,19.81,33.74
7ab28182,AUT-LightSlateGray-703,Automotriz,26.51,48.73
dfb2c491,CUI-AliceBlue-715,Cuidado del Bebé,24.65,34.14
b35e11ad,ALI-MediumSlateBlue-513,Alimentos,10.76,19.1
ecbc8eb5,PAP-LightSteelBlue-629,Papelería,43.84,80.3
19252874,PEQ-MediumBlue-457,Pequeños Electrodomésticos,,17.53
db2014e2,ALI-LightGreen-536,Alimentos,24.48,35.59
1e711c4d,DEC-MistyRose-274,Decoración,24.62,39.18
9105672a,HIG-DarkCyan-527,Higiene Personal,49.89,92.24
c01f9159,DEC-SandyBrown-357,Decoración,24.6,44.63
e6bfc4e2,MAS-SlateBlue-818,Mascotas,43.58,82.86
e2553179,LÁC-Gainsboro-645,Lácteos,90.69,124.67
ea9d85ae,CAM-DarkViolet-472,Camping,4.51,7.15
c3c980e6,BEL-SeaShell-455,Belleza,30.41,51.26
3c635ef3,FRU-Teal-445,Frutas y Verduras,11.2,17.14
370ac367,MAS-Chartreuse-638,Mascotas,,21.33
,BIS-DarkSalmon-968,Bisutería,29.14,44.81
e1626767,DES-Wheat-846,Despensa,13.99,22.74
858528b3,VIA-Peru-652,Viaje,33.98,53.21
b886cd89,ROP-LightSalmon-717,Ropa Niño,22.48,42.46
72b78609,LIM-MidnightBlue-572,Limpieza,12.66,24.82
74b487e0,BIS-Snow-632,Bisutería,10.02,18.31
99197b6a,ROP-MediumSeaGreen-347,Ropa Hombre,12.77,23.73
c6046d31,DES-Tomato-551,Despensa,41.24,64.4
8ccf43b5,HOG-Linen-560,Hogar,16.99,29.56
7197aab6,AUT-Salmon-320,Automotriz,10.46,18.5
73a8114d,CUI-SaddleBrown-281,Cuidado del Bebé,10.46,18.89
54fac5f0,AUT-LightSalmon-555,Automotriz,55.88,94.81
f32011a4,BEB-DarkSalmon-370,Bebidas,33.65,60.83
5192614f,BIS-DarkViolet-728,Bisutería,22.64,
85014742,HIG-Turquoise-278,Higiene Personal,14.8,23.26
454eb65b,INF-LightYellow-226,Informática,15.65,28.04
e08fe7c9,BEL-Brown-439,Belleza,31.79,42.0
540471f5,REL-Purple-502,Relojería,22.32,39.17
8dbc685b,FAR-BurlyWood-719,Farmacia,21.74,29.44
e2617dba,PES-MediumSeaGreen-559,Pescados,36.36,67.13
79924537,REL-NavajoWhite-141,Relojería,14.15,21.07
0414a36d,INF-Coral-126,Informática,13.69,20.08
e2b5a89e,FAR-Lavender-829,Farmacia,4.11,8.07
e1de7fb3,FAR-MediumTurquoise-848,Farmacia,10.17,15.39
7b2c7054,DES-SteelBlue-603,Despensa,32.19,51.14
717f2729,DEC-Wheat-529,Decoración,8.92,14.87
4ba91889,CAR-LightGray-160,Carnes,22.66,41.93
ab374eb5,HIG-RoyalBlue-603,Higiene Personal,7.01,9.32
c45c340c,ILU-DarkKhaki-506,Iluminación,26.87,46.93
efd83f11,BIS-Turquoise-392,Bisutería,11.95,17.89
10ac1b47,PAN-LimeGreen-640,Panadería,21.3,34.4
36f2ceab,PEQ-FireBrick-496,Pequeños Electrodomésticos,28.31,47.28
53f2e502,MUE-MediumSlateBlue-233,Muebles,25.25,42.17
71618e87,CON-Fuchsia-622,Congelados,17.56,27.1
703242db,ACC-ForestGreen-361,Accesorios Móviles,6.26,10.18
985d5097,MAS-Ivory-274,Mascotas,8.38,15.36
214fee54,CAR-Silver-712,Carnes,25.8,39.74
19af527a,JAR-CadetBlue-453,Jardín,23.42,
58ad3174,BIS-Bisque-201,Bisutería,27.8,50.32
adf6e32d,,Hogar,20.56,40.28
a3f321f4,,Farmacia,5.02,9.65
ca3684b3,SAL-Beige-854,Salud,21.22,30.86
a9ecc262,AUT-PeachPuff-959,Automotriz,13.43,23.23
47e9c531,DES-GreenYellow-328,Despensa,50.29,72.12
fb54e4c0,TEL-DarkGreen-929,Televisión y Audio,6.65,10.31
1cf18f7c,AUT-Peru-774,Automotriz,11.74,20.82
825f2c3f,PES-DarkGoldenRod-934,Pescados,18.93,26.61
feb7106d,DEP-Green-677,Deportes,61.68,82.5
93b3591a,DEC-Tomato-458,Decoración,23.1,46.06
c922e56d,CAR-DodgerBlue-159,Carnes,12.09,23.57
f738f5ff,CAL-LightSalmon-513,Calzado,56.46,80.04
5e53f012,ACC-PowderBlue-777,Accesorios Móviles,11.23,20.54
dc350928,PAP-Plum-399,Papelería,29.52,46.02
e566567f,BIS-Black-597b,Bisutería,51.96,99.11
18868c08,MOD-MediumVioletRed-337,Moda,21.79,41.33
b66e3bd4,BEL-Coral-334,Belleza,37.42,62.42
6dc06340,DES-SeaShell-218,Despensa,12.15,17.49
5c1ab8f7,CAM-OldLace-459,Camping,49.44,80.28
1babc221,MOD-Sienna-174,Moda,25.08,32.74
84abeb85,CUI-PapayaWhip-509,Cuidado del Bebé,16.98,29.42
eb0ca458,ROP-Brown-308,Ropa Niño,14.77,21.88
98e79660,CAL-DeepSkyBlue-880,Calzado,29.45,54.43
29fec01c,ROP-LightCyan-404,Ropa Niño,22.15,31.31
f8ed0a07,CON-LightGoldenRodYellow-333,Congelados,45.99,59.98
,MOD-Tan-991,Moda,19.68,26.22
74747e02,PEQ-GoldenRod-597,Pequeños Electrodomésticos,11.3,16.33
1d665060,CAR-LavenderBlush-107,Carnes,20.88,28.14
ba6d0382,ACC-SteelBlue-666,Accesorios Móviles,25.42,47.68
d75a5e56,CAL-Brown-990,Calzado,14.72,28.42
38560b97,PEQ-LightSkyBlue-969,Pequeños Electrodomésticos,20.38,34.28
ebdf6793,BEB-PaleTurquoise-711,Bebidas,10.8,20.61
fd4a8114,HOG-MediumPurple-233,Hogar,39.23,61.5
00a8eab8,ILU-GhostWhite-300,Iluminación,32.01,62.09
76526f75,CON-MediumSeaGreen-416,Congelados,39.25,63.98
88e06b6c,LEN-HoneyDew-683,Lencería,21.7,39.11
3aed2bf1,LIM-DeepSkyBlue-110,Limpieza,22.26,33.82
f5628e75,CON-Purple-406,Congelados,12.7,17.24
99bf2dcd,ACC-Pink-231,Accesorios Móviles,14.87,24.66
,FAR-AliceBlue-528,Farmacia,26.25,44.88
59967883,DES-MintCream-476,Despensa,39.42,70.42
d9c68e0c,PAN-Snow-542,Panadería,44.62,66.81
fdd2da4e,LEN-Black-342,Lencería,11.83,20.9
a671251c,DES-MediumBlue-939,Despensa,,37.17
a7eab67e,HIG-AntiqueWhite-690,Higiene Personal,20.75,28.77
8cc5d7ad,BIS-Crimson-756,Bisutería,30.38,58.75
e3b3a3dd,PAN-HoneyDew-430,Panadería,17.69,28.67
8cee48db,ROP-Khaki-201K,Ropa Mujer,27.38,53.36
d717dd37,JUG-OldLace-957,Juguetes,11.72,17.56
1ed1063e,BEB-OldLace-594,Bebidas,17.57,23.02
592654a6,ROP-DarkSlateGray-991,Ropa Niño,59.11,101.4
adfdcbe5,FAR-LightBlue-534,Farmacia,12.67,20.93
69a4c03a,TEL-DarkOrange-438,Televisión y Audio,8.0,15.99
4d9d8f36,LEN-LightGoldenRodYellow-123,Lencería,25.72,38.31
c4187088,MUE-Red-852,Muebles,42.6,74.93
7448289e,HIG-Lime-139,Higiene Personal,24.76,38.88
c207c6e2,JAR-MediumTurquoise-181,Jardín,40.98,78.93
dbd9f03c,REL-LightCyan-595,Relojería,10.33,19.55
63f23108,ROP-Azure-703,Ropa Niño,20.62,37.16
3d2e81b4,BEB-LightGoldenRodYellow-214,Bebidas,13.28,24.01
502c0f6b,REL-MediumPurple-830,Relojería,17.9,24.8
e6404b87,ROP-DeepPink-210,Ropa Mujer,11.49,17.88
29f8a021,DEC-PaleGreen-799,Decoración,49.18,67.67
e31b24ba,CAR-DeepSkyBlue-876,Carnes,5.99,10.85
083e29b2,FAR-PowderBlue-569,Farmacia,32.52,51.5
2b1fd7a9,FRU-PaleVioletRed-634,Frutas y Verduras,51.4,93.57
c1feaf54,HOG-Salmon-751,Hogar,9.53,18.26
4231a6de,ILU-PowderBlue-768,Iluminación,20.26,31.93
7a950e6f,CAL-LightCoral-402,Calzado,28.3,45.95
60327779,HOG-Teal-510,Hogar,17.46,29.56
23ed7026,PES-SteelBlue-888,Pescados,16.81,29.2
7867559d,CAL-GreenYellow-826,Calzado,56.6,78.37
59183cfe,PEQ-Khaki-145,Pequeños Electrodomésticos,41.63,77.27
e3e46df5,,Ferretería,16.56,25.3
0af2601c,LÁC-LavenderBlush-758,Lácteos,40.05,75.73
92916a6f,DEC-CadetBlue-758,Decoración,18.9,33.49
0d685eb3,BEL-Ivory-223,Belleza,13.84,19.63
03c191e2,ACC-Olive-200,Accesorios Móviles,64.61,102.78
9bd40fda,AUT-Sienna-806,Automotriz,13.51,22.01
3c4d73d4,MUE-WhiteSmoke-563,Muebles,19.81,27.79
aaf5cadd,FAR-DarkGreen-767,Farmacia,32.3,60.63
28514ab3,TEL-MediumTurquoise-624,Televisión y Audio,23.56,33.65
a7ec5fbf,REL-LightSkyBlue-798,Relojería,22.02,34.39
7ee866ee,BEL-Bisque-764,Belleza,18.32,28.56
92dea502,JUG-LightSkyBlue-806,Juguetes,8.04,15.76
9f9e140d,JUG-Gold-740,Juguetes,18.09,24.46
db2d00f4,LÁC-Orange-460,Lácteos,26.85,46.59
ec42f843,ROP-Black-197,Ropa Mujer,20.16,31.4
f391d27a,VIA-Moccasin-707,Viaje,18.14,24.6
4b4ee5d8,ALI-RoyalBlue-265,Alimentos,51.95,86.05
7b91fce9,LEN-Red-560,Lencería,16.11,28.75
97001ed7,HOG-Cornsilk-997,Hogar,12.64,24.66
2dbfe6c9,CUI-BurlyWood-213,Cuidado del Bebé,79.87,153.99
142b3620,ACC-MediumSeaGreen-532,Accesorios Móviles,12.43,18.89
ebb05498,CAR-LightBlue-197,Carnes,11.41,20.41
1b685c8b,BIS-PaleVioletRed-597,Bisutería,18.11,29.74
daeefb6a,CAR-DarkMagenta-818,Carnes,34.37,45.65
25b9d9fd,ACC-MediumAquaMarine-201,Accesorios Móviles,25.16,44.09
a9641843,JUG-LINEN-693,Juguetes,12.34,21.76
b96a9555,DEC-DarkMagenta-634,Decoración,10.83,20.16
282a1e3c,FRU-GhostWhite-516,Frutas y Verduras,8.21,12.96
0099ec02,VIA-HoneyDew-108,Viaje,28.18,42.11
94fad98b,LÁC-Chartreuse-928,Lácteos,13.84,22.2
f7a7563a,BEB-DarkViolet-295,Bebidas,12.1,21.04
f0a86d60,CAM-GoldenRod-274,Camping,27.61,41.11
09a79f23,DES-MediumPurple-432,Despensa,43.44,86.22
cca444d8,LÁC-Magenta-893,Lácteos,14.24,22.76
ab787861,LEN-WhiteSmoke-182,Lencería,36.51,70.63
05305f98,PEQ-MediumSeaGreen-137,Pequeños Electrodomésticos,28.45,41.52
0189f3aa,LEN-DarkCyan-466,Lencería,,19.2
760c23ed,FAR-HoneyDew-300,Farmacia,14.09,24.96
d10b20df,REL-Snow-501,Relojería,22.17,29.14
e98fe93c,HOG-LavenderBlush-671,Hogar,11.08,21.22
8f1feb8a,ILU-GoldenRod-835,Iluminación,5.67,7.79
da78e258,MAS-GoldenRod-956,Mascotas,20.95,41.57
6d1e6829,ELE-FireBrick-835,Electrónica,14.85,20.78
be4e1f8d,CAR-OrangeRed-540,Carnes,40.52,59.55
d553b6f2,MUE-BlueViolet-906,Muebles,28.56,46.99
9c9d4bcc,BEL-Crimson-488,Belleza,8.73,12.1
31215b7c,SAL-LightSalmon-923,Salud,10.84,20.97
d921715a,FER-MintCream-466,Ferretería,15.18,28.54
9583a47a,MAS-Linen-190,Mascotas,18.6,26.6
081ca301,ALI-Red-590,Alimentos,21.36,34.99
345ea7ca,BEL-OldLace-529,Belleza,35.07,54.19
fd27179f,AUT-OliveDrab-477,Automotriz,47.17,65.3
a1910645,INF-Lavender-721,Informática,17.39,32.56
5e3e8408,JUG-SeaGreen-275,Juguetes,11.87,15.98
01a2b0a4,FER-Coral-915,Ferretería,19.72,29.72
b6018f5c,JAR-MediumAquaMarine-571,Jardín,15.71,30.09
3e01e91b,BEB-Aquamarine-648,Bebidas,31.11,56.65
f3c70bed,CON-DarkViolet-392,Congelados,25.6,41.95
15c4c053,ROP-Azure-329,Ropa Niño,9.97,14.29
0fb12fa0,CUI-Moccasin-137,Cuidado del Bebé,37.82,61.41
3f883644,BIS-DodgerBlue-241,Bisutería,35.23,65.18
fb381374,PAP-Violet-886,Papelería,8.87,14.62
39ae92d4,DEP-LavenderBlush-779,Deportes,37.33,57.38
8616d431,ROP-Crimson-979,Ropa Niño,14.96,26.13
a0acfaf5,PAN-MediumTurquoise-215,Panadería,14.85,28.29
6b7fc60a,CAL-Salmon-443,Calzado,12.79,24.1
b92470a6,CAR-ForestGreen-499,Carnes,13.18,17.27
e8dfe48e,BEB-LightSteelBlue-396,Bebidas,32.53,54.24
804ff7af,ALI-NavajoWhite-643,Alimentos,28.11,37.66
9f07ee50,BEB-BlanchedAlmond-295,Bebidas,19.71,32.1
2526bae3,MAS-BLUE-289,Mascotas,27.43,37.66
2a15dc6c,CUI-Bisque-311,Cuidado del Bebé,43.31,58.49
52f3cdb4,SAL-MintCream-294,Salud,39.45,56.32
6988ca3f, JUG-Tomato-928 ,Juguetes,,8.82
0c9f1cb4,CUI-BurlyWood-877,Cuidado del Bebé,27.63,37.76
43f73801,DEP-LightCyan-363,Deportes,15.83,23.16
d5d0f5d7,AUT-SkyBlue-730,Automotriz,37.5,61.12
4ae28ce0,LEN-BlanchedAlmond-158,Lencería,17.52,28.66
32cfd45f,ROP-SeaGreen-281,Ropa Hombre,23.22,42.65
fe815428,MOD-DarkGoldenRod-706,Moda,16.34,31.06
62044284,CAR-LightGreen-365,Carnes,6.28,11.47
e8c8005c,ACC-DarkGreen-948,Accesorios Móviles,19.69,34.15
db95d426,DES-Gray-594,Despensa,33.96,59.63
6268e2dd,MUE-Yellow-474,Muebles,14.81,22.44
353b5f2c,LEN-SeaShell-157,Lencería,7.77,13.53
b9131320,ALI-AliceBlue-615,Alimentos,10.95,20.66
5c817086,MUE-Black-910,Muebles,38.69,66.25
62159ece,PAP-MediumPurple-233,Papelería,18.01,29.13
42d4d55b,FAR-SeaShell-593,Farmacia,13.03,25.14
16d22b1a,CON-CadetBlue-734,Congelados,20.95,30.31
666f4708,,Alimentos,15.46,21.43
71f8f5a2,PEQ-Chartreuse-700,Pequeños Electrodomésticos,22.75,43.47
54804f16,INF-DarkViolet-378,Informática,47.73,69.23
3c5e0fc0,MAS-Green-926,Mascotas,35.31,
c7d7f174,ALI-LightPink-354,Alimentos,5.83,7.78
48e5a2fd,JUG-Fuchsia-854,Juguetes,26.5,37.83
11dd73a0,BIS-Fuchsia-828,Bisutería,45.52,75.05
a1471f14,BIS-LawnGreen-265,Bisutería,29.87,42.01
b9f0ef4d,REL-Turquoise-368,Relojería,19.36,37.2
f227ef98,AUT-CornflowerBlue-780,Automotriz,7.97,15.3
bc83e138,BIS-Turquoise-939,Bisutería,13.91,25.41
b1eae070,BIS-BurlyWood-911,Bisutería,9.15,13.8
5cf11e6d,MOD-LightSteelBlue-336,Moda,9.35,12.76
c26b015b,MUE-SeaGreen-703,Muebles,34.59,59.27
,AUT-DarkTurquoise-223,Automotriz,34.16,53.12
54bb2f2a,CAR-YellowGreen-525,Carnes,19.3,32.51
2af12591,ELE-SeaShell-223,Electrónica,63.95,106.32
31af4075,VIA-LightSlateGray-694,Viaje,44.41,64.95
3ecd18c1,MOD-DarkMagenta-779,Moda,14.11,24.48
1497bccf,CUI-LightCyan-450,Cuidado del Bebé,22.97,36.67
1ff34499,DES-GreenYellow-944,Despensa,41.24,74.12
,MUE-Thistle-931,Muebles,8.26,16.29
9ad17424,PES-DarkGreen-382,Pescados,21.23,35.49
e93fefe1,ELE-LightSkyBlue-523,Electrónica,55.39,98.16
76a46551,AUT-Maroon-874,Automotriz,15.57,27.14
20d59650,ACC-DodgerBlue-138,Accesorios Móviles,38.11,56.9
96db5d8f,PAP-DodgerBlue-979,Papelería,15.35,28.09
5b38f364,ROP-Blue-193,Ropa Niño,40.16,61.45
02ff3ae8,ROP-MediumSlateBlue-285,Ropa Mujer,36.81,71.81
a7ae8666,SAL-Beige-104,Salud,,44.91
84afbea4,CON-DarkGray-987,Congelados,31.01,45.97
cb28c0f1,ELE-SlateGray-908,Electrónica,46.92,87.05
2e4c67dd,SAL-Olive-939,,15.64,28.5
4d4b01b4,INF-Thistle-582,Informática,34.6,67.68
0d7f2e69,FAR-DarkTurquoise-313,Farmacia,14.62,20.3
0b780f8e,DES-Brown-138,,,47.78
ab604e29,,Farmacia,13.84,19.31
3558f712,ROP-OliveDrab-980,Ropa Niño,12.74,23.82
f1fff6a0,FER-LightGray-243,Ferretería,31.99,63.68
259ef8af,CAR-Magenta-983,Carnes,12.49,19.65
378deae0,CAR-SlateBlue-973,Carnes,8.33,11.69
07462bf0,ROP-Crimson-142,Ropa Hombre,10.37,15.46
fd8638a2,CAR-DarkCyan-153,Carnes,38.94,58.17
98a46d61,CON-OrangeRed-579,Congelados,12.73,23.67
9ab59ddb,JAR-IndianRed-226,Jardín,41.03,62.03
7a4beaa2,INF-LightBlue-668,Informática,15.13,24.63
c6c715d5,AUT-LightGreen-453,Automotriz,81.24,155.56
6f46ae1d,LÁC-DarkGray-702,Lácteos,10.64,20.73
45a1771a,ALI-Gray-447,Alimentos,52.56,79.27
d1050a23,JAR-DarkViolet-896,Jardín,11.11,20.23
b7d88863,ACC-Chocolate-646,Accesorios Móviles,4.15,7.75
108fefc1,DEP-Turquoise-285,Deportes,27.17,37.12
e98700b0,PES-LawnGreen-840,Pescados,17.59,33.17
b8181757,LÁC-NavajoWhite-670,Lácteos,9.45,13.05
863d253e,REL-Sienna-644,Relojería,15.49,20.52
8ac367dc,REL-Violet-712,Relojería,16.35,32.25
d07c9abd,PES-Orchid-988,Pescados,14.34,27.1
84822879,TEL-DarkSlateGray-458,Televisión y Audio,17.71,32.17
5c46cee2,ALI-MediumPurple-621,Alimentos,17.85,34.54
e0770e4c,DEC-Purple-537,Decoración,14.05,19.17
fca091bc,PAP-YellowGreen-503,Papelería,26.66,44.79
c842ebe3,JUG-DarkRed-885,Juguetes,45.59,75.13
79f9c187,,Relojería,27.93,40.18
fd724f93,CON-White-208,Congelados,28.62,
,FRU-LightBlue-789,Frutas y Verduras,22.34,31.14
40749e67,BEB-PaleTurquoise-435,Bebidas,17.54,28.75
f0fdd212,LEN-Lavender-686,Lencería,17.39,26.42
8c6529ce,LÁC-Thistle-784,Lácteos,8.82,11.82
e4cb20c2,FER-CornflowerBlue-465,Ferretería,10.24,16.79
388330d2,ILU-Tan-302,Iluminación,16.06,23.51
265cadbb,,Papelería,26.12,44.13
18e31070,PAP-SeaGreen-561,Papelería,7.84,12.76
6e49b571,MOD-Cyan-605,Moda,20.45,32.74
7b943791,LIM-LightSteelBlue-757,Limpieza,71.97,
89795681,MOD-ForestGreen-639,Moda,9.06,11.89
ce0f8704,BEB-SlateBlue-476,Bebidas,8.07,14.55
6bb70169,ELE-SpringGreen-655,Electrónica,11.66,23.24
5b788ba3,REL-DarkRed-240,,42.92,80.56
3b3674cf,ILU-PapayaWhip-441,Iluminación,38.23,51.35
e2c1cd53,DEC-MintCream-988,Decoración,18.42,35.35
dba4bf53,PAN-SeaGreen-326,Panadería,8.73,17.23
8b6b5707,TEL-SpringGreen-387,Televisión y Audio,26.87,44.34
